"it","im","dep","meth","out"
7,24,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,24,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
7,24,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,25,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
7,25,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,25,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
7,25,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,25,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
7,25,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,26,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
7,26,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,26,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
7,26,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,26,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
7,26,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,27,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
7,27,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,27,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
7,27,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,27,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
7,27,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,28,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
7,28,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,28,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
7,28,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,28,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
7,28,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,29,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
7,29,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,29,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
7,29,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,29,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
7,29,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,30,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
7,30,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,30,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
7,30,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
7,30,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
7,30,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,1,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,1,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,1,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,1,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,1,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,1,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,2,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,2,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,2,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,2,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,2,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
8,2,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,3,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
8,3,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
8,3,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
8,3,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
